1325,1349
1325,1392
1281,1351
1305,1464
1305,1422
1332,1404
1333,1356
1333,1405
1334,1371
1334,1467
1335,1406
1335,1446
1307,1447
1308,1373
1308,1309
1309,1594
1336,1358
1336,1376
1311,1377
1339,1409
1312,1382
1314,1314
1342,1428
1316,1450
1296,1534
1346,1484
1346,1389
1323,1536
1323,1432
1347,1390
1278,1460
1278,1394
1350,1366
1350,1438
1352,1418
1352,1401
1353,1401
1353,1442
1354,1420
1354,1402
1329,1491
1330,1423
1332,1444
1356,1405
1357,1370
1357,1466
1337,1376
1337,1449
1339,1408
1360,1427
1341,1497
1343,1452
1344,1499
1362,1672
1347,1434
1348,1414
1349,1435
1363,1394
1363,1364
1364,1395
1366,1437
1367,1415
1367,1368
1368,1439
1355,1492
1355,1549
1331,1465
1331,1403
1372,1373
1373,1526
1374,1527
1358,1448
1358,1376
1338,1377
1377,1449
1338,1378
1378,1379
1359,1409
1359,1689
1381,1710
1312,1472
1384,1426
1385,1475
1386,1580
1387,1410
1389,1483
1389,1535
1391,1435
1391,1562
1392,1436
1365,1396
1365,1676
1366,1618
1397,1438
1397,1398
1397,1504
1398,1489
1367,1517
1399,1440
1399,1520
1369,1402
1402,1547
1369,1490
1405,1508
1371,1776
1406,1446
1406,1493
1372,1494
1375,1407
1375,1528
1338,1495
1380,1471
1380,1408
1408,1510
1382,1473
1382,1474
1383,1425
1383,1530
1384,1531
1314,1475
1385,1496
1410,1428
1388,1480
1411,1500
1411,1514
1413,1483
1390,1434
1393,1458
1416,1440
1400,1461
1400,1545
1417,1506
1401,1462
1419,1443
1419,1639
1420,1420
1421,1464
1423,1591
1423,1522
1404,1444
1407,1469
1424,1470
1409,1510
1410,1478
1429,1500
1429,1454
1412,1582
1412,1482
1430,1455
1431,1485
1432,1536
1432,1486
1434,1487
1414,1746
1435,1537
1392,1503
1436,1458
1393,1488
1438,1585
1415,1542
1415,1586
1439,1519
1441,1566
1418,1568
1418,1462
1422,1422
1422,1572
1444,1523
1445,1467
1445,1468
1447,1493
1448,1470
1448,1686
1379,1379
1379,1471
1425,1474
1427,1533
1427,1668
1428,1581
1450,1581
1451,1452
1451,1671
1451,1512
1453,1499
1453,1498
1455,1553
1433,1486
1433,1557
1457,1516
1436,1503
1393,1458
1459,1539
1459,1460
1440,1505
1461,1544
1462,1605
1442,1569
1442,1570
1420,1547
1463,1549
1465,1507
1465,1573
1467,1509
1445,1509
1468,1524
1470,1528
1449,1495
1472,1473
1425,1627
1426,1578
1426,1532
1475,1496
1476,1477
1476,1611
1477,1552
1452,1512
1479,1513
