Source,Target,Weight,Length
537,556,0.223606797749979,7.23606797749979
538,556,0.5,10.89292222699217
539,540,0.5099019513592784,8.23606797749979
539,559,0.5385164807134504,6.82842712474619
541,548,0.41231056256176607,10.650281539872886
541,552,0.7615773105863909,4.82842712474619
542,545,0.6082762530298219,16.892922226992173
543,575,0.447213595499958,38.21320343559643
544,556,0.42426406871192845,10.82842712474619
545,550,0.41231056256176607,8.16227766016838
546,551,2.8231188426986207,8.60555127546399
546,554,0.223606797749979,20.307135789365265
547,589,0.3605551275463989,33.20663072597693
547,599,0.282842712474619,25.556349186104047
548,566,0.3605551275463989,11.071067811865476
549,553,0.6,4.0
549,573,0.31622776601683794,50.02576263563769
550,568,0.282842712474619,12.12899020449196
551,558,0.2,10.414213562373096
551,596,0.31622776601683794,20.071067811865476
552,576,0.282842712474619,14.135562914111457
552,581,0.5,26.307135789365265
553,577,0.42426406871192845,17.307135789365265
554,569,0.31622776601683794,7.23606797749979
555,561,0.41231056256176607,9.23606797749979
555,562,0.5385164807134504,4.414213562373095
556,601,0.31622776601683794,22.899494936611667
557,565,0.1414213562373095,8.89292222699217
558,560,1.1,4.0
559,574,0.223606797749979,8.06449510224598
560,586,0.7071067811865476,30.475986159153138
561,572,0.5099019513592784,8.60555127546399
562,564,0.31622776601683794,13.242640687119287
562,570,0.1414213562373095,8.242640687119286
563,564,0.3,10.0
563,579,0.42426406871192845,12.307135789365265
564,570,0.223606797749979,7.242640687119286
565,586,0.42426406871192845,19.505046212075655
566,579,0.223606797749979,9.65685424949238
566,576,0.0,10.478708664619074
567,591,0.1414213562373095,17.72792206135786
567,575,0.6708203932499369,5.650281539872885
568,582,0.0,10.714776642118865
568,585,0.31622776601683794,7.650281539872885
569,578,0.0,5.82842712474619
569,589,0.3605551275463989,10.06449510224598
570,588,0.1,8.242640687119286
571,573,0.31622776601683794,15.307135789365265
571,600,0.1414213562373095,14.543203766865055
572,584,0.31622776601683794,11.242640687119284
572,599,0.282842712474619,14.071067811865476
573,577,0.31622776601683794,10.242640687119284
574,582,0.0,9.06449510224598
574,594,0.282842712474619,9.899494936611667
575,595,0.31622776601683794,9.82842712474619
576,592,0.5,7.0
578,583,0.282842712474619,8.06449510224598
578,587,0.1,5.23606797749979
579,612,0.41231056256176607,19.071067811865476
580,591,0.223606797749979,15.404918347287666
581,593,0.31622776601683794,5.82842712474619
581,598,1.3038404810405297,10.82842712474619
582,604,0.282842712474619,13.721349351738361
582,585,0.41231056256176607,10.23606797749979
583,596,0.282842712474619,6.242640687119285
583,597,0.1,3.82842712474619
584,588,0.223606797749979,8.242640687119286
584,590,0.4,3.0
586,608,0.2,12.22677276241436
587,597,0.31622776601683794,5.82842712474619
587,589,0.31622776601683794,8.414213562373096
588,590,0.31622776601683794,9.650281539872886
589,613,0.223606797749979,14.06449510224598
590,605,0.3605551275463989,10.899494936611667
592,609,0.447213595499958,12.071067811865476
592,593,0.7,27.30713578936527
593,598,0.41231056256176607,6.414213562373095
594,610,0.282842712474619,20.899494936611664
594,604,0.5,9.242640687119284
596,602,0.8,5.0
597,602,2.720294101747089,10.06449510224598
599,603,0.7071067811865476,4.414213562373095
600,601,0.2,10.06449510224598
600,606,0.0,6.478708664619075
600,615,0.41231056256176607,20.142135623730955
601,606,1.1401754250991378,7.82842712474619
602,608,0.41231056256176607,31.200058016357435
602,623,0.3605551275463989,26.883627011906743
603,605,0.31622776601683794,10.414213562373096
603,611,0.31622776601683794,39.79241716360383
604,607,0.6,3.0
605,614,0.7615773105863909,7.650281539872885
606,615,0.282842712474619,11.307135789365265
607,621,0.282842712474619,20.206630725976932
607,618,0.3605551275463989,18.65685424949238
609,612,0.4,7.0
609,619,0.5099019513592784,20.72792206135786
610,617,0.223606797749979,11.89292222699217
611,613,0.41231056256176607,9.576491222541474
612,616,0.223606797749979,8.414213562373096
613,623,0.42426406871192845,16.128990204491963
614,622,0.5385164807134504,26.313708498984763
614,634,0.31622776601683794,19.313708498984763
615,620,0.41231056256176607,4.414213562373095
616,627,0.223606797749979,9.242640687119284
616,619,0.1414213562373095,6.650281539872885
617,625,0.0,12.307135789365265
617,621,0.31622776601683794,8.242640687119286
619,633,0.1414213562373095,9.65685424949238
620,624,0.6708203932499369,4.650281539872885
621,640,0.31622776601683794,10.414213562373096
622,630,0.1414213562373095,5.06449510224598
622,626,0.41231056256176607,6.82842712474619
623,642,0.31622776601683794,25.556349186104047
624,628,0.5099019513592784,31.31370849898476
625,629,0.31622776601683794,16.957417329238154
625,639,0.6403124237432849,8.06449510224598
626,632,0.31622776601683794,14.071067811865476
626,635,0.5,5.0
627,632,0.6082762530298219,5.414213562373095
627,633,0.31622776601683794,4.414213562373095
628,629,0.4,9.650281539872886
629,639,0.223606797749979,11.071067811865476
630,631,0.5,4.0
630,635,0.31622776601683794,10.06449510224598
631,634,0.0,6.82842712474619
631,638,0.223606797749979,5.23606797749979
632,641,0.5,8.0
633,646,0.1414213562373095,18.071067811865476
634,637,0.4,3.0
635,641,0.223606797749979,12.89292222699217
636,646,0.41231056256176607,27.88362701190674
636,657,0.6403124237432849,35.54977647648455
637,651,0.41231056256176607,19.313708498984763
637,638,0.4,5.0
638,649,0.3605551275463989,16.72134935173836
639,644,0.6082762530298219,7.414213562373095
640,645,0.282842712474619,13.242640687119286
640,653,0.31622776601683794,20.96399003885765
641,660,0.282842712474619,31.37820360123074
642,647,0.41231056256176607,4.23606797749979
643,644,0.5,11.82842712474619
644,648,0.1,9.714776642118863
645,648,0.7211102550927978,7.06449510224598
645,653,0.282842712474619,20.142135623730955
647,650,0.1414213562373095,9.478708664619075
649,652,0.31622776601683794,6.4787086646190755
649,654,0.31622776601683794,8.414213562373096
651,658,0.42426406871192845,15.307135789365265
651,656,0.1414213562373095,5.242640687119286
652,656,0.31622776601683794,10.82842712474619
652,654,0.5099019513592784,5.23606797749979
652,662,0.1414213562373095,20.071067811865476
654,662,0.31622776601683794,14.071067811865476
655,660,0.9486832980505138,33.48528137423857
655,659,0.31622776601683794,21.656854249492383
656,658,0.447213595499958,31.556349186104043
657,659,0.2,5.0
657,661,0.3605551275463989,5.242640687119286
659,663,0.42426406871192845,18.65685424949238
661,663,0.1,8.414213562373096
662,665,0.31622776601683794,10.99070478491457
662,664,0.5099019513592784,6.23606797749979
664,670,0.282842712474619,23.970562748477143
664,665,0.1414213562373095,5.23606797749979
665,666,0.223606797749979,11.242640687119284
666,669,0.5099019513592784,6.23606797749979
667,668,0.1,14.656854249492381
668,670,0.223606797749979,12.99070478491457
668,671,0.223606797749979,7.414213562373095
669,672,0.1414213562373095,12.478708664619074
670,671,0.31622776601683794,17.72792206135786
670,672,0.5830951894845301,20.142135623730955
671,673,0.0,9.89292222699217
673,674,0.223606797749979,26.142135623730955
